Rep,Model,CR,CS,Cost_0.5,Cost_0.6,Cost_0.7,Cost_0.8,Cost_0.9,Cost_0.95
21,Isotonic,0.0,0.0,5.351818,6.660359,8.023054,10.239757,13.549247,17.700893
22,SQR,0.4584500466853408,2.1569879055023193,5.641139,6.7211986,7.9817624,10.48338,14.731711,20.324142
22,RSQR,0.5704948646125116,1.2318202257156372,5.311147,6.703802,7.912983,10.337446,14.360071,17.850973
22,MQR,0.2791783380018674,0.42585238814353943,5.47467,6.7097445,8.073595,10.355608,14.125601,18.038172
22,RMQR,0.27170868347338933,0.338794082403183,5.6016865,6.8102856,8.473551,10.676838,14.400751,18.316565
22,PMQR,0.06442577030812324,0.22275623679161072,5.3912377,6.699109,8.145973,10.295172,13.912,18.330769
22,RPMQR,0.06535947712418301,0.3264850676059723,5.289607,6.3969283,7.9161716,9.83794,13.230656,16.76606
22,Mono,0.0,0.0,5.691628,6.549952,7.888961,10.099072,13.278309,17.415318
22,RMono,0.0,0.0,5.772474,6.620507,7.950939,9.963093,13.338083,17.057314
22,NCMQR,0.0,0.0,5.518807,6.737973,8.074312,10.031439,13.228677,16.94347
22,RNCMQR,0.0,0.0,5.277577,6.3836656,7.7987204,9.692209,12.966045,16.637268
22,Rearrangement,0.0,0.0,5.4585166,6.690963,8.100208,10.343335,14.051516,18.033321
22,Isotonic,0.0,0.0,5.4702077,6.695301,8.085654,10.351269,14.086521,18.038172
23,SQR,0.6535947712418301,2.547827959060669,5.329949,6.502978,7.8463607,11.295457,13.6859865,20.25854
23,RSQR,0.3800186741363212,1.2340179681777954,5.327325,6.562268,7.908504,10.2493725,13.78606,18.970118
23,MQR,0.09243697478991597,0.32958272099494934,5.282205,6.4433045,7.8138394,9.705782,12.909122,16.771816
23,RMQR,0.02707749766573296,0.4679156243801117,5.1819587,6.454514,7.891144,10.078265,13.584452,17.770782
23,PMQR,0.09430438842203548,0.19001245498657227,5.3439984,6.634845,8.248666,10.381318,14.045244,17.85186
23,RPMQR,0.06629318394024276,0.192859947681427,5.17814,6.3757668,8.048021,10.045563,13.615474,17.757223
23,Mono,0.0,0.0,5.700199,6.4986196,7.76585,9.86947,13.383422,17.27722
23,RMono,0.0,0.0,5.560359,6.4670186,7.889168,9.868462,13.399989,17.279661
23,NCMQR,0.0,0.0,5.2812777,6.5026946,7.97299,10.058483,13.641937,17.663755
23,RNCMQR,0.0,0.0,5.264765,6.4007053,7.8446255,9.810559,13.057638,16.950077
23,Rearrangement,0.0,0.0,5.2784157,6.4344583,7.8201084,9.708826,12.91214,16.764072
23,Isotonic,0.0,0.0,5.2804227,6.438918,7.8168173,9.707283,12.910458,16.7676
24,SQR,0.6582633053221288,3.480238437652588,5.808442,6.7168317,8.086114,10.572425,17.99928,18.294914
24,RSQR,0.7861811391223156,5.675751209259033,5.4433184,6.5693965,7.9876776,9.983282,21.640825,19.149595
24,MQR,0.3258636788048553,0.4798288345336914,5.221487,6.667576,7.807196,9.816864,12.940295,16.848429
24,RMQR,0.0765639589169001,0.35458314418792725,5.337104,6.5731845,8.132654,10.273867,13.862177,17.815842
24,PMQR,0.17180205415499533,0.2256566733121872,5.4010634,6.6972876,8.1924715,10.185662,13.840615,17.553377
24,RPMQR,0.04295051353874883,0.2021816521883011,5.5832396,6.9528723,8.408661,10.626476,14.406927,18.593088
24,Mono,0.0,0.0,5.7415013,6.602913,8.165732,9.91211,13.226389,16.949259
24,RMono,0.0,0.0,5.68755,6.569031,7.8737583,9.881805,13.278239,17.200514
24,NCMQR,0.0,0.0,5.4350266,6.5854383,8.011292,9.9317665,13.348696,17.058834
24,RNCMQR,0.0,0.0,5.2977924,6.381768,7.7848053,9.669198,12.64305,16.310547
24,Rearrangement,0.0,0.0,5.2096868,6.5958333,7.871071,9.817252,12.937116,16.85161
24,Isotonic,0.0,0.0,5.214901,6.6294327,7.837133,9.816948,12.938706,16.85002
25,SQR,0.5574229691876751,1.6179710626602173,5.4415565,6.573184,8.500952,10.471255,14.554948,17.592493
25,RSQR,0.4351073762838469,1.0693827867507935,5.454936,6.5647917,8.069859,10.234623,14.361988,19.060585
25,MQR,0.05322128851540616,1.9735218286514282,5.701986,6.8468623,8.349129,10.686406,14.303379,17.816986
25,RMQR,0.23716153127917833,0.6727480292320251,5.295933,6.3776045,7.837043,9.879309,13.254829,16.843199
25,PMQR,0.13632119514472454,0.28785839676856995,5.4397397,6.6777334,8.136625,10.209214,13.830008,18.039581
25,RPMQR,0.06629318394024276,0.15064586699008942,5.259615,6.4805965,7.9008026,10.033276,13.390854,17.14817
25,Mono,0.0,0.0,5.9126062,6.678475,7.9165483,10.279036,14.141622,17.675346
25,RMono,0.0,0.0,6.420888,7.1096063,8.229498,10.072003,14.082708,17.073101
25,NCMQR,0.0,0.0,5.678862,6.834369,8.318795,10.296275,13.691096,17.568693
25,RNCMQR,0.0,0.0,5.4925604,6.697532,8.198224,10.174587,13.498141,17.347696
25,Rearrangement,0.0,0.0,5.6970024,6.8500004,8.347549,10.688795,14.219997,17.8904
25,Isotonic,0.0,0.0,5.699282,6.848482,8.3480215,10.687601,14.261686,17.853695
26,SQR,0.3865546218487395,1.698309063911438,5.4394374,6.4339843,7.9693365,10.499677,13.994465,19.44475
26,RSQR,0.4341736694677871,1.676806926727295,5.38293,6.317107,7.742584,10.67276,13.294391,18.606731
26,MQR,0.0896358543417367,0.4239982068538666,5.351264,6.501436,7.920089,9.930663,13.318541,17.182077
26,RMQR,0.08776844070961717,0.33360618352890015,5.299752,6.407702,7.8647327,9.790776,13.08747,16.90098
26,PMQR,0.10830999066293184,0.25780776143074036,5.267056,6.433905,7.8427896,9.738089,12.927958,16.842682
26,RPMQR,0.011204481792717087,0.7557931542396545,5.219747,6.3722124,7.6822515,9.4932995,12.6171665,16.027613
26,Mono,0.0,0.0,5.940982,6.736072,7.9630175,10.139049,13.582937,17.784271
26,RMono,0.0,0.0,5.8520083,6.734437,8.041895,10.338812,13.834588,18.552195
26,NCMQR,0.0,0.0,5.379755,6.48479,7.9963117,9.948345,13.242296,16.913752
26,RNCMQR,0.0,0.0,5.2261653,6.310385,7.671254,9.551141,12.823968,16.461946
26,Rearrangement,0.0,0.0,5.3510623,6.4898944,7.9187884,9.930656,13.320377,17.176924
26,Isotonic,0.0,0.0,5.3511624,6.4977374,7.915566,9.930288,13.31946,17.1795
27,SQR,0.46591970121381887,1.5261098146438599,5.196247,6.846568,7.883953,10.092716,13.628231,18.863375
27,RSQR,0.4444444444444444,1.409450650215149,5.4131083,6.4688673,7.7205834,10.3766,13.670584,18.51221
27,MQR,0.3604108309990663,0.6111317276954651,5.785834,6.6702557,8.311345,10.640057,14.2722435,18.121433
27,RMQR,0.014939309056956116,0.1270425021648407,5.3273516,6.5227,7.9142976,9.942272,13.26936,16.92844
27,PMQR,0.06349206349206349,0.2692912518978119,5.4072766,6.5707145,8.055548,10.024,13.540648,17.077114
27,RPMQR,0.04295051353874883,0.4533740282058716,5.157545,6.417103,7.6599336,9.561285,12.973871,16.289125
27,Mono,0.0,0.0,6.317923,7.097933,8.262996,10.171699,13.615466,17.267391
27,RMono,0.0,0.0,6.3246093,6.9382358,8.091023,9.719693,13.666804,16.895113
27,NCMQR,0.0,0.0,5.6585054,6.741406,8.15867,10.0011835,13.244001,16.947618
27,RNCMQR,0.0,0.0,5.471734,6.6605687,8.114757,9.957757,13.243721,16.91062
27,Rearrangement,0.0,0.0,5.6813293,6.7537436,8.300277,10.647489,14.260997,18.127155
27,Isotonic,0.0,0.0,5.732133,6.71068,8.305218,10.643772,14.266621,18.124294
28,SQR,0.6489262371615313,1.5597050189971924,5.9161634,6.6775947,8.379894,11.332094,13.874013,20.000893
28,RSQR,0.6069094304388422,1.2353277206420898,5.702842,6.7160087,8.22797,10.273714,15.081027,18.745571
28,MQR,0.04481792717086835,0.2167125940322876,5.47443,6.6821985,8.299663,10.245327,13.768052,17.748426
28,RMQR,0.06535947712418301,0.6270740032196045,5.398106,6.7870355,8.184584,10.236171,13.60696,17.291677
28,PMQR,0.1223155929038282,0.27245548367500305,5.618047,6.883247,8.2904215,10.5168495,14.615671,18.853712
28,RPMQR,0.011204481792717087,0.15742816030979156,5.237199,6.4504066,7.843204,9.819077,13.141317,16.590364
28,Mono,0.0,0.0,6.7509036,7.5832515,9.035612,10.94869,14.632045,18.38681
28,RMono,0.0,0.0,5.638134,6.444337,7.6354184,9.89676,13.303967,16.417418
28,NCMQR,0.0,0.0,6.126979,7.351102,8.809997,10.942879,14.782146,18.851921
28,RNCMQR,0.0,0.0,5.778233,6.8647523,8.455543,10.583726,14.189677,17.864023
28,Rearrangement,0.0,0.0,5.474185,6.682444,8.296838,10.245833,13.772925,17.736464
28,Isotonic,0.0,0.0,5.474307,6.682321,8.29825,10.245566,13.770279,17.741821
29,SQR,0.7068160597572363,3.694164752960205,5.4125075,6.468328,8.160319,10.345804,17.12414,17.982767
29,RSQR,0.5873015873015873,1.5124577283859253,5.554168,6.4809093,7.9029236,10.126765,15.592725,18.20079
29,MQR,0.12044817927170869,0.3620799481868744,5.582712,6.9758515,8.2942095,10.533381,14.216306,17.45476
29,RMQR,0.01680672268907563,0.3495450019836426,5.2290483,6.3700995,7.7736692,9.765321,12.943759,16.32722
29,PMQR,0.13912231559290383,0.30568087100982666,5.2901406,6.3578773,7.8847265,9.778348,12.881513,16.152676
29,RPMQR,0.02054154995331466,0.12658604979515076,5.290253,6.4994473,7.892882,9.806603,13.04556,16.577196
29,Mono,0.0,0.0,5.647945,6.5780277,8.058098,10.079909,13.362816,16.532839
29,RMono,0.0,0.0,5.50307,6.4715347,7.9003787,9.877865,13.038077,16.55157
29,NCMQR,0.0,0.0,6.570175,7.81464,9.325784,11.501395,15.147017,19.100945
29,RNCMQR,0.0,0.0,6.3313093,7.4076753,8.842021,10.9279375,14.290771,17.736074
29,Rearrangement,0.0,0.0,5.583377,6.9588237,8.310393,10.525654,14.213365,17.432009
29,Isotonic,0.0,0.0,5.583044,6.9675603,8.301806,10.5275135,14.215201,17.444242
30,SQR,0.4715219421101774,1.255945086479187,5.4904184,6.7152963,8.2136,10.976801,15.141476,18.916716
30,RSQR,0.4024276377217554,1.2060269117355347,5.3003483,6.5246053,7.929084,10.0807295,14.714969,20.216415
30,MQR,0.10177404295051354,0.3084823489189148,5.449581,6.6293416,8.183244,10.236355,13.674669,17.238811
30,RMQR,0.009337068160597572,0.16081389784812927,5.168224,6.4292226,7.7915454,9.866787,12.818938,16.365566
30,PMQR,0.013071895424836602,0.1006961539387703,5.4867854,6.7474623,8.322556,10.265013,14.116969,17.805305
30,RPMQR,0.03454715219421102,0.2164623886346817,5.1780057,6.277937,7.6685834,9.610978,12.861228,16.331072
30,Mono,0.0,0.0,6.184031,6.862965,8.047744,10.332078,13.16845,16.83029
30,RMono,0.0,0.0,5.987649,6.7288523,8.01483,10.001057,13.63474,17.37558
30,NCMQR,0.0,0.0,5.678162,6.7946897,8.299832,10.173167,13.482398,17.37101
30,RNCMQR,0.0,0.0,5.491669,6.6344004,8.102338,10.044037,13.234697,17.161064
30,Rearrangement,0.0,0.0,5.441941,6.631755,8.181709,10.236651,13.675834,17.238811
30,Isotonic,0.0,0.0,5.4453273,6.6300073,8.182477,10.236504,13.675252,17.238811
31,SQR,0.6591970121381886,2.5644774436950684,5.4508247,6.672821,8.345311,10.785595,13.697711,18.789717
31,RSQR,0.673202614379085,1.3997102975845337,5.3732615,6.475379,7.8945484,10.9639845,14.089033,18.619118
31,MQR,0.20168067226890757,0.42944952845573425,5.577424,6.621628,8.328898,10.249103,13.693597,18.237928
31,RMQR,0.2530345471521942,0.37271004915237427,5.4574184,6.661133,7.958029,9.971174,13.515899,17.75951
31,PMQR,0.05695611577964519,0.561033308506012,5.4590783,6.6556473,8.0839615,9.963659,13.295141,16.431559
31,RPMQR,0.035480859010270774,0.24931181967258453,5.504596,6.6847596,8.084559,9.937933,13.577082,16.81672
31,Mono,0.0,0.0,6.8803654,7.4082026,8.540433,10.175852,14.090392,18.016924
31,RMono,0.0,0.0,6.5029273,7.3079,8.633276,10.393108,13.544936,17.326056
31,NCMQR,0.0,0.0,6.379539,7.0927873,8.73269,10.819856,13.998367,17.567154
31,RNCMQR,0.0,0.0,6.1984973,7.38486,8.751974,10.829302,14.611455,18.307755
31,Rearrangement,0.0,0.0,5.5484138,6.644266,8.310854,10.260287,13.693246,18.238415
31,Isotonic,0.0,0.0,5.5625544,6.632491,8.319804,10.254586,13.693421,18.23817
32,SQR,0.5256769374416433,1.2529925107955933,5.335429,6.573469,8.300008,10.404885,14.694053,17.587193
32,RSQR,0.5275443510737629,1.1400519609451294,5.3261147,6.502546,7.7392497,10.188971,14.8048,17.817556
32,MQR,0.06442577030812324,0.4509845972061157,5.305896,6.5450163,8.084902,10.0060625,13.496783,16.921268
32,RMQR,0.013071895424836602,0.8100640177726746,5.2933874,6.4754677,7.9565563,9.962046,13.347207,16.933813
32,PMQR,0.06349206349206349,0.38141971826553345,5.3874645,6.630473,8.212491,10.529272,14.365641,19.230162
32,RPMQR,0.02707749766573296,0.16974161565303802,5.3107405,6.5192943,8.027637,10.101954,13.637544,17.637629
32,Mono,0.0,0.0,5.541402,6.458162,7.8360724,9.76781,13.240355,16.634005
32,RMono,0.0,0.0,5.7380385,6.5659657,8.049686,10.018362,13.435567,16.94889
32,NCMQR,0.0,0.0,5.3420553,6.479108,7.9032526,9.93709,13.53834,16.850937
32,RNCMQR,0.0,0.0,5.387494,6.504162,7.8963604,9.7925005,12.769094,16.413452
32,Rearrangement,0.0,0.0,5.3047347,6.5445995,8.083029,9.995234,13.5041275,16.917429
32,Isotonic,0.0,0.0,5.305325,6.5447307,8.0841675,9.999955,13.500359,16.913279
33,SQR,0.7553688141923436,2.5847954750061035,5.315011,6.48478,7.877434,10.239428,18.318531,18.631456
33,RSQR,0.4388422035480859,1.6223102807998657,5.6451106,6.5870323,8.056181,10.154934,17.477423,27.612953
33,MQR,0.16339869281045752,0.34460726380348206,5.425841,6.5122447,8.038429,9.786205,13.244046,16.890482
33,RMQR,0.032679738562091505,0.3487835228443146,5.251349,6.4352818,7.8583364,9.820407,13.133321,16.731462
33,PMQR,0.05415499533146592,0.30327868461608887,5.2871284,6.471846,7.904419,10.026524,13.379356,17.44674
33,RPMQR,0.017740429505135387,0.1303316354751587,5.2257333,6.414528,7.777028,9.817707,13.156784,16.961897
33,Mono,0.0,0.0,5.60926,6.4588675,7.824258,9.776399,13.378239,17.235844
33,RMono,0.0,0.0,5.859527,6.629617,7.9593134,10.089181,13.792,17.714367
33,NCMQR,0.0,0.0,5.402867,6.550297,8.026419,9.883793,13.055736,16.590961
33,RNCMQR,0.0,0.0,5.2090907,6.338586,7.8160725,9.658974,13.004879,16.682238
33,Rearrangement,0.0,0.0,5.4214926,6.5143533,8.014118,9.80027,13.244029,16.890907
33,Isotonic,0.0,0.0,5.4236665,6.5137987,8.025054,9.793096,13.244037,16.890694
34,SQR,0.450046685340803,1.3501137495040894,5.329114,6.561209,7.821766,10.379101,15.181449,18.739536
34,RSQR,0.5518207282913166,1.3774750232696533,5.611709,6.391782,7.909353,9.838613,13.665827,18.648596
34,MQR,0.2903828197945845,0.4929947853088379,5.403056,6.4414496,8.031066,10.137168,13.467154,17.052664
34,RMQR,0.028944911297852476,0.48372673988342285,5.227344,6.341325,7.805718,9.698036,13.08146,16.751717
34,PMQR,0.047619047619047616,0.2714768648147583,5.578215,6.660031,8.087435,10.308646,13.709499,17.495996
34,RPMQR,0.03454715219421102,0.46486854553222656,5.190583,6.281043,7.5997286,9.451037,12.475023,15.9109
34,Mono,0.0,0.0,6.0504746,6.9820347,8.244626,10.279956,14.107411,18.912172
34,RMono,0.0,0.0,5.543493,6.4457088,7.870202,9.942232,13.151138,16.90674
34,NCMQR,0.0,0.0,5.635929,6.794928,8.302099,10.041204,13.309434,16.854269
34,RNCMQR,0.0,0.0,5.3086867,6.493116,7.906727,9.871385,13.00639,16.440918
34,Rearrangement,0.0,0.0,5.366711,6.4604754,8.029504,10.116688,13.46684,17.052872
34,Isotonic,0.0,0.0,5.3816237,6.445645,8.030865,10.124825,13.46705,17.052767
35,SQR,0.6218487394957983,1.8041086196899414,5.5726676,6.578344,8.488889,10.383146,15.550125,17.432665
35,RSQR,0.5294117647058824,1.8026458024978638,5.6053643,6.68044,8.075601,10.251313,16.126057,19.180809
35,MQR,0.17833800186741364,0.5510957837104797,5.5009437,6.6908545,8.057724,10.187095,13.830263,18.252
35,RMQR,0.09056956115779645,0.34902310371398926,5.2835245,6.494485,7.9207716,9.9695015,13.476609,17.258766
35,PMQR,0.058823529411764705,0.2972087562084198,5.3860044,6.5198245,7.8815093,9.984376,13.308791,17.3038
35,RPMQR,0.0009337068160597573,0.057961106300354004,5.303311,6.5120406,7.926963,9.9082775,13.268374,16.945211
35,Mono,0.0,0.0,6.0871816,6.8378315,8.216091,10.456355,13.961361,18.29981
35,RMono,0.0,0.0,5.7801976,6.6530027,7.953225,9.969034,13.730642,17.997242
35,NCMQR,0.0,0.0,5.7068486,6.8727403,8.40789,10.275749,13.780388,17.617931
35,RNCMQR,0.0,0.0,5.4893594,6.6131964,8.115572,9.964218,13.187759,17.019978
35,Rearrangement,0.0,0.0,5.4952765,6.663057,8.08423,10.185804,13.785706,18.295027
35,Isotonic,0.0,0.0,5.4982624,6.6769156,8.070047,10.186562,13.807984,18.273514
36,SQR,0.43790849673202614,1.8296560049057007,5.4288883,6.56887,8.092425,10.655258,14.748009,18.454632
36,RSQR,0.38935574229691877,0.9841506481170654,5.2732587,6.549063,7.820681,10.100817,15.451887,18.715132
36,MQR,0.09056956115779645,0.17059026658535004,5.482087,6.6587286,8.104732,10.250414,13.735595,17.379349
36,RMQR,0.06535947712418301,0.31626302003860474,5.2260013,6.416767,7.877863,9.942908,13.441423,16.906914
36,PMQR,0.059757236227824466,0.18591967225074768,5.2984643,6.4669356,7.990923,10.000987,13.359047,16.623835
36,RPMQR,0.059757236227824466,0.2321212887763977,5.394994,6.6344643,8.219119,10.130429,13.83731,17.370838
36,Mono,0.0,0.0,5.6987047,6.570405,7.912311,9.904461,13.093969,16.638449
36,RMono,0.0,0.0,5.7480006,6.5089397,7.7003074,9.52879,13.127541,16.657598
36,NCMQR,0.0,0.0,5.3058352,6.3978477,7.834623,9.663158,13.214026,16.646267
36,RNCMQR,0.0,0.0,5.3226,6.536197,7.9785976,9.8812,13.07114,16.756374
36,Rearrangement,0.0,0.0,5.4787383,6.6557984,8.109179,10.250648,13.734705,17.38024
36,Isotonic,0.0,0.0,5.480427,6.6571283,8.106901,10.25053,13.73515,17.379795
37,SQR,0.5873015873015873,1.9173226356506348,5.7207184,6.4675198,8.2259445,10.268115,14.937713,18.820225
37,RSQR,0.5051353874883286,1.3644802570343018,5.5660486,6.5951824,7.8414083,9.73235,14.350842,18.99367
37,MQR,0.14098972922502334,0.44552698731422424,5.5313525,6.7300806,8.183587,10.26765,13.997678,17.250065
37,RMQR,0.008403361344537815,0.23474274575710297,5.262399,6.5243363,7.963706,10.000321,13.220275,17.122993
37,PMQR,0.09056956115779645,0.2590837776660919,5.2964625,6.3653316,7.8756247,9.8065195,13.366182,16.622911
37,RPMQR,0.0392156862745098,0.13735832273960114,5.2695675,6.4829717,7.918007,9.731176,13.202927,16.667469
37,Mono,0.0,0.0,6.423092,7.2023883,8.492579,10.460746,13.81262,17.7034
37,RMono,0.0,0.0,5.653896,6.3918843,7.77405,9.711092,13.233825,16.626286
37,NCMQR,0.0,0.0,5.407488,6.5780807,8.074819,10.16254,13.584421,17.361128
37,RNCMQR,0.0,0.0,5.411699,6.5006037,7.8856125,9.745194,13.060046,16.453638
37,Rearrangement,0.0,0.0,5.530635,6.726429,8.184447,10.265366,13.981968,17.238588
37,Isotonic,0.0,0.0,5.5308347,6.727836,8.183724,10.266642,13.98557,17.23595
38,SQR,0.4369747899159664,1.8431432247161865,5.537229,6.693349,8.522705,10.891932,14.97901,20.104895
38,RSQR,0.49206349206349204,1.364396095275879,5.3708806,7.0480804,8.460073,10.596825,14.544709,18.548498
38,MQR,0.11951447245564893,0.42475858330726624,5.7735147,7.1488895,8.4944725,10.605343,14.791255,18.391699
38,RMQR,0.04108309990662932,0.13252966105937958,5.588896,6.898585,8.242891,10.327914,13.955969,17.447483
38,PMQR,0.09803921568627451,0.3434601426124573,5.569274,6.7201524,8.376123,10.504647,14.279211,17.952248
38,RPMQR,0.05322128851540616,0.24759359657764435,5.3465548,6.534937,8.006006,9.956629,13.299837,16.511564
38,Mono,0.0,0.0,6.610916,7.402549,8.895271,10.689459,13.878811,19.171043
38,RMono,0.0,0.0,6.076758,6.806507,8.107777,10.069281,13.451705,17.314697
38,NCMQR,0.0,0.0,6.489464,7.7958946,9.124229,11.199257,14.459257,18.623413
38,RNCMQR,0.0,0.0,5.6714926,6.8301706,8.330137,10.30271,13.84441,17.401932
38,Rearrangement,0.0,0.0,5.7735147,7.1322303,8.504054,10.609577,14.769911,18.413044
38,Isotonic,0.0,0.0,5.7735147,7.140495,8.499179,10.60746,14.780582,18.40237
39,SQR,0.4295051353874883,1.321898102760315,5.5253806,6.5884285,8.4193945,10.136448,15.25016,18.670595
39,RSQR,0.45284780578898226,1.2605329751968384,5.462068,6.7452316,8.296417,10.901663,13.8645935,18.306164
39,MQR,0.05415499533146592,0.7884424328804016,5.293399,6.5129533,7.8503523,9.845396,13.182305,16.89534
39,RMQR,0.03361344537815126,0.45651447772979736,5.4395947,6.562552,8.0462,10.008936,13.413693,17.254133
39,PMQR,0.04855275443510738,0.517879068851471,5.4456463,6.6409345,8.188429,10.251798,13.940435,18.233265
39,RPMQR,0.04855275443510738,0.29145070910453796,5.284148,6.4735713,7.9795814,9.921645,13.359024,17.046694
39,Mono,0.0,0.0,5.819197,6.7708063,8.360299,10.434749,13.860686,17.967108
39,RMono,0.0,0.0,5.9374013,6.6838684,7.8844275,9.904895,13.641985,17.41013
39,NCMQR,0.0,0.0,5.147628,6.257706,7.7577944,9.723915,13.01404,16.889439
39,RNCMQR,0.0,0.0,5.329393,6.529673,7.957171,9.906974,13.1903925,17.141123
39,Rearrangement,0.0,0.0,5.2902074,6.5121818,7.834641,9.841952,13.196707,16.894686
39,Isotonic,0.0,0.0,5.291753,6.5127163,7.844073,9.839169,13.191063,16.895012
40,SQR,0.30438842203548083,1.14535391330719,5.438723,6.586311,7.798583,10.026511,13.870113,17.980246
40,RSQR,0.4612511671335201,1.168608546257019,5.2930164,6.288763,7.897365,9.972936,14.68892,18.141289
40,MQR,0.06349206349206349,0.28855714201927185,5.242403,6.4267855,7.8314776,9.952886,13.172803,16.789001
40,RMQR,0.032679738562091505,0.27777299284935,5.231783,6.452935,7.8764515,9.936118,13.414157,17.0924
40,PMQR,0.025210084033613446,0.4368927478790283,5.3979692,6.524328,7.9099274,9.983043,13.367619,17.383186
40,RPMQR,0.012138188608776844,0.3201694190502167,5.3315344,6.4694695,7.8995233,9.978296,13.685521,17.21093
40,Mono,0.0,0.0,5.1038213,6.383086,7.79849,9.589639,12.678986,15.995778
40,RMono,0.0,0.0,5.330733,6.253766,7.7055798,9.563793,12.694472,16.397322
40,NCMQR,0.0,0.0,5.2068734,6.293995,7.6706495,9.730564,12.977224,16.829384
40,RNCMQR,0.0,0.0,5.2367516,6.381387,7.776567,9.792281,13.133834,17.00106
40,Rearrangement,0.0,0.0,5.2404795,6.4266686,7.8336873,9.94464,13.176414,16.78362
40,Isotonic,0.0,0.0,5.241398,6.426798,7.8320894,9.948059,13.174623,16.78631
41,SQR,0.5901027077497666,1.982747197151184,5.615495,6.6107316,8.4441805,10.363918,14.8976555,17.409973
41,RSQR,0.4369747899159664,1.4686496257781982,5.2255807,6.4223223,8.092764,10.126613,13.632711,18.812113
41,MQR,0.059757236227824466,0.3245394825935364,5.388512,6.4726954,7.9846396,9.805981,13.040845,16.58751
41,RMQR,0.09430438842203548,0.3520451784133911,5.2660546,6.367095,7.7354007,9.598497,13.158041,16.49153
41,PMQR,0.0896358543417367,0.4168860912322998,5.334192,6.5443263,7.97343,10.051846,13.828578,17.834742
41,RPMQR,0.04295051353874883,0.18910880386829376,5.2509704,6.4004283,7.773081,9.801242,13.059782,16.199282
41,Mono,0.0,0.0,5.9009824,6.6152263,7.8113565,9.66805,12.881451,16.195854
41,RMono,0.0,0.0,5.522007,6.380214,7.8676605,9.823223,13.332063,17.320597
41,NCMQR,0.0,0.0,5.9800143,6.9458046,8.468118,10.233815,13.3737335,17.089466
41,RNCMQR,0.0,0.0,5.393749,6.535945,8.037191,9.855324,12.935149,16.527063
41,Rearrangement,0.0,0.0,5.386209,6.4744396,7.983052,9.800884,13.039788,16.594828
41,Isotonic,0.0,0.0,5.3873606,6.4735675,7.984414,9.80287,13.040318,16.591167
42,SQR,0.4584500466853408,1.4872899055480957,5.2892947,6.527014,7.881349,11.223539,15.556169,20.354563
42,RSQR,0.5471521942110178,1.5902724266052246,5.1646233,6.687232,7.772637,10.480972,14.866397,17.904993
42,MQR,0.05695611577964519,0.6161375045776367,5.6815953,6.803068,8.2934265,10.328717,13.915443,17.343325
42,RMQR,0.25583566760037346,0.662190318107605,5.412453,6.4465957,8.052261,9.942381,13.35537,17.207691
42,PMQR,0.08683473389355742,0.34672898054122925,5.3989396,6.5062866,7.868565,9.973233,13.067,16.580536
42,RPMQR,0.032679738562091505,0.14097969233989716,5.249405,6.3753166,7.7742352,9.598711,12.658271,16.148664
42,Mono,0.0,0.0,5.7117066,6.658804,7.9076514,9.867593,13.393409,16.459873
42,RMono,0.0,0.0,5.4855413,6.3519073,7.6722436,9.572331,12.84473,16.484264
42,NCMQR,0.0,0.0,5.8665314,6.883145,8.494686,10.521368,13.659812,17.140352
42,RNCMQR,0.0,0.0,6.094871,7.341257,8.811234,10.608065,13.934968,17.151901
42,Rearrangement,0.0,0.0,5.680969,6.798775,8.298714,10.327211,13.891607,17.363417
42,Isotonic,0.0,0.0,5.681282,6.800803,8.29591,10.327964,13.903524,17.35337
43,SQR,0.5443510737628384,1.3046526908874512,5.418774,6.3412023,7.838776,9.877593,15.057767,17.534435
43,RSQR,0.3828197945845005,1.1155743598937988,5.532353,6.385475,7.8801446,10.484864,14.107085,17.79759
43,MQR,0.06442577030812324,0.28785982728004456,5.370552,6.5164757,7.903168,10.015638,13.346719,16.58274
43,RMQR,0.06722689075630252,0.4138396084308624,5.2566166,6.4773464,7.8744674,9.888421,13.3852,17.000364
43,PMQR,0.17273576097105509,0.40971043705940247,5.845854,7.4781256,9.578704,11.379544,15.819423,21.737417
43,RPMQR,0.021475256769374416,0.15572158992290497,5.2202563,6.356163,7.7483506,9.738548,12.994471,16.748545
43,Mono,0.0,0.0,5.6462727,6.4215503,7.74115,9.807787,13.240468,17.15635
43,RMono,0.0,0.0,6.185719,6.6966715,7.870826,10.025465,12.93268,16.962303
43,NCMQR,0.0,0.0,5.2408357,6.3813066,7.827876,9.754917,12.9310465,16.523924
43,RNCMQR,0.0,0.0,5.176809,6.323667,7.710169,9.706432,12.842765,16.121952
43,Rearrangement,0.0,0.0,5.3707023,6.5136595,7.904008,10.021277,13.317642,16.58274
43,Isotonic,0.0,0.0,5.370627,6.5147414,7.901898,10.0178795,13.327753,16.58274
44,SQR,0.47992530345471524,2.598615884780884,5.439331,6.592428,8.175875,10.126435,15.27913,17.997612
44,RSQR,0.44724556489262374,1.5786188840866089,5.2533636,6.465662,8.186715,10.765397,15.433955,18.94142
44,MQR,0.0896358543417367,0.3159275949001312,5.3717003,6.529424,7.9878983,10.040792,13.485879,17.021252
44,RMQR,0.04388422035480859,0.11838740855455399,5.3564067,6.505233,7.996339,9.925619,13.369617,17.160475
